name,url,telephone,type1,type2,geo_longitude,geo_latitude,addressLocality,addressRegion,addressCountry,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7
Tig Bhric & West Kerry Brewery,https://westkerrybrewery.ie/,353876822834,LocalBusiness,Store,-10.3863964,52.1704021,Baile an Fheirtaraigh (Ballyferriter),Kerry,Republic of Ireland,Activity,Craft,Shopping,Food and Drink,Restaurant,Attraction,Museums and Attraction,Pubs and Bar
Inishowen Maritime Museum & Planetarium,https://inishowenmaritime.com/,353749381363,LocalBusiness,MovieTheater,-6.9859806,55.2031068,Greencastle,Donegal,Republic of Ireland,Activity,Movies,Cinema,Venue,Attraction,Museums and Attraction,Cafe,Food and Drink
McGrorys Hotel Bar,https://www.mcgrorys.ie/bars-culdaff,353749379104,LocalBusiness,FoodEstablishment,-7.1656415,55.2862671,Culdaff,Donegal,Republic of Ireland,Activity,Food and Drink,Traditionally Irish,Venue,Music,Restaurant,Pubs and Bar,None
The Irish Handmade Glass Company - Kite Design Studios,https://theirishhandmadeglasscompany.com/,35351858914,LocalBusiness,Store,-7.108182,52.260266,Waterford City,Waterford,Republic of Ireland,Activity,Craft,Shopping,Food Shops,None,None,None,None
McGettigan's Letterkenny at the Clanree Hotel,https://www.mcgettigans.com/letterkenny-ireland/,353749124369,LocalBusiness,BarOrPub,-7.6980016,54.9435525,Letterkenny,Donegal,Republic of Ireland,Activity,Food and Drink,Pubs and Bar,None,None,None,None,None
Eclipse Cinemas Bundoran,https://bundoran.eclipsecinemas.com/,353719829999,LocalBusiness,MovieTheater,-8.2741632,54.4778999,Bundoran,Donegal,Republic of Ireland,Activity,Movies,Cinema,Venue,Cafe,Food and Drink,None,None
Powerscourt House & Gardens,https://powerscourt.com/house,35312046000,LocalBusiness,Store,-6.1866327,53.184251,Enniskerry,Wicklow,Republic of Ireland,Activity,Craft,Shopping,Gardening,Nature and Wildlife,Walking,Gardens,Attraction
Carne Golf Links,http://www.carnegolflinks.com/,3539782292,LocalBusiness,SportsActivityLocation,-10.033822,54.223797,Bal an Mhuirthead (Belmullet),Mayo,Republic of Ireland,Golf Course,Activity,Golf,Driving Range,General,Golf Driving Range,Activity Operator,None
East Restaurant at The Spencer Hotel,https://www.thespencerhotel.com/eat/east-restaurant-2/,35314338891,LocalBusiness,FoodEstablishment,-6.2433997,53.3480107,Dublin City,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Croke Park Stadium,https://crokepark.ie/,35318192300,LocalBusiness,Museum,-6.252428,53.361245,Dublin City,Dublin,Republic of Ireland,Activity,Attraction,Museums and Attraction,Stadium,Sports Venue,Venue,Sports Venues,Tour
Coast Restaurant at The Grand Hotel,https://www.thegrand.ie/en/restaurant/,35318450000,LocalBusiness,FoodEstablishment,-6.1481615,53.4506192,Malahide,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Cross Strand Beach,http://www.cleancoastsireland.org/,,LocalBusiness,SportsActivityLocation,-9.9098501282715,53.7163323551163,Cross,Mayo,Republic of Ireland,Activity,Surfing,Activity Operator,Attraction,Beach,None,None,None
"Branley's Yard, Rathcormac Craft Village",https://www.instagram.com/branleys_yard/?hl=en,353852752589,LocalBusiness,Store,-8.4840367,54.3195186,Rathcormack,Sligo,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops,None
The Carrigart,https://www.facebook.com/The-Carrigart-236121389791437,353749155114,LocalBusiness,FoodEstablishment,-7.7927483,55.1774717,Carrigart,Donegal,Republic of Ireland,Activity,Food and Drink,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegan,Vegetarian
The Lobster Pot,https://www.facebook.com/profile.php?id=100063493423957,353749542012,LocalBusiness,FoodEstablishment,-8.4400194,54.983842,Ailt an Chorrin (Burtonport),Donegal,Republic of Ireland,Activity,Food and Drink,Restaurant,Local Produce,Seafood,None,None,None
"Quinlan's Seafood Bar, The Horan Centre",https://www.kerryfish.com/seafoodbar/the-horan-centre-tralee/,353667171732,LocalBusiness,FoodEstablishment,-9.6913205,52.2692763,Tralee,Kerry,Republic of Ireland,Activity,Food and Drink,Restaurant,Seafood,None,None,None,None
Ripples Restaurant,https://www.facebook.com/p/Ripples-Restaurant-100046519755386/,353749150110,LocalBusiness,FoodEstablishment,-7.6731491,55.1358742,Kerrykeel,Donegal,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
The Delgany Heritage Trail,https://www.alltrails.com/trail/ireland/county-wicklow/delgany-heritage-trail--2,,LocalBusiness,SportsActivityLocation,-6.08518754144048,53.1384206249152,Delgany,Wicklow,Republic of Ireland,Activity,Walking,None,None,None,None,None,None
El Bahia Moroccan Restaurant,http://www.elbahia.com/,35316770213,LocalBusiness,FoodEstablishment,-6.2607771,53.3427993,Dublin City,Dublin,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
The Beehive Craft and Coffee Shop,https://the-beehive-coffee-craft-shop.company.site/,353868542009,LocalBusiness,Store,-10.0853723,53.9746173,Acaill (Achill Island),Mayo,Republic of Ireland,Activity,Food and Drink,Restaurant,Craft,Shopping,Shopping Centres and Department Store,Artisan,Cafe
The National Famine Museum | Strokestown Park,https://strokestownpark.ie/,353719633013,LocalBusiness,TouristAttraction,-8.0978481,53.7772067,Strokestown,Roscommon,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Gardens,Attraction,Garden,Historic Houses and Castle,Museums and Attraction,Cafe
Lough Inagh Fishery,https://www.loughinaghlodgehotel.ie/en/fishing/,3539534706,LocalBusiness,SportsActivityLocation,-9.741968,53.520873,Sraith Salach (Recess),Galway,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,Food and Drink,Restaurant,None,None
Bernard McGlinchey Town Park,http://www.donegalcoco.ie,3530749153900,LocalBusiness,SportsActivityLocation,-7.73671587256198,54.9511565041299,Letterkenny,Donegal,Republic of Ireland,Activity,Walking,Natural Landscape,Attraction,Public Park,Nature and Wildlife,None,None
Westport Cruises,https://westportcruises.com/,353876066146,LocalBusiness,SportsActivityLocation,-9.553396,53.80188,Westport,Mayo,Republic of Ireland,Activity,Cruising,Activity Operator,Cafe,Food and Drink,Pubs and Bar,Boat,Tour
Inis Mein (Inishmaan) - rainn (Aran Islands),,,LocalBusiness,SportsActivityLocation,-9.5879368,53.0894286,Inis Mein (Inishmaan) - rainn (Aran Islands),Galway,Republic of Ireland,Activity,Walking,Attraction,Beach,Island,Offshore Island,Natural Landscape,None
Glaslough Village Heritage Trail,http://monaghantourism.com,35304773718,LocalBusiness,SportsActivityLocation,-6.8966227035221,54.3174994444116,Glaslough,Monaghan,Republic of Ireland,Activity,Walking,None,None,None,None,None,None
Galway Racecourse,https://galwayraces.com/,35391700100,LocalBusiness,SportsActivityLocation,-8.993957,53.298185,Galway City,Galway,Republic of Ireland,Activity,Race Course,Venue,Sports Venues,None,None,None,None
Irish National War Memorial Gardens,https://heritageireland.ie/places-to-visit/irish-national-war-memorial-gardens/,35314757816,LocalBusiness,SportsActivityLocation,-6.3172493,53.3454312,Dublin City,Dublin,Republic of Ireland,Activity,Walking,Attraction,Historic Houses and Castle,Gardens,Garden,Public Park,Nature and Wildlife
Killaloe Farmer's Market,https://www.facebook.com/pages/Killaloe-farmers-market/166463166700820,353879886649,LocalBusiness,FoodEstablishment,-8.439435,52.807297,Killaloe,Clare,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops,None
Clonakilty Brewing Company,https://www.facebook.com/Clonakiltybrew/,353879246105,LocalBusiness,FoodEstablishment,-8.9019341,51.61647,Clonakilty,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,Attraction,Museums and Attraction,Artisan,Activity Operator,Food Shops
Barnagh Greenway Hub,https://barnaghgreenwayhub.ie/,3536961512,LocalBusiness,SportsActivityLocation,-9.1331549,52.4200785,Newcastle West,Limerick,Republic of Ireland,Activity,Cycling,Activity Operator,Cafe,Food and Drink,Vegan,Restaurant,Vegetarian
Health and Beauty Rooms at Great Southern Killarney,https://www.greatsouthernkillarney.com/health-and-beauty.html,353646638000,LocalBusiness,HealthClub,-9.50352,52.058833,Killarney,Kerry,Republic of Ireland,Activity,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,None,None
Greens Berry Farm Shop,http://greensberryfarm.ie/,353539483673,LocalBusiness,ShoppingCenter,-6.258564,52.7111328,Gorey,Wexford,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops,None,None
3Olympia Theatre,https://www.3olympia.ie/,35316793323,LocalBusiness,Not Available,-6.2660651,53.3443095,Dublin City,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Kathleen McAuliffe,https://www.kathleenmcauliffe.com,353667139424,LocalBusiness,ShoppingCenter,-10.270949,52.141087,Daingean U Chis (Dingle),Kerry,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None,None
The Water Wheels,https://www.govisitdonegal.com/things-to-do/activities/the-water-wheels,353719851580,LocalBusiness,Museum,-8.19993,54.508857,Ballyshannon,Donegal,Republic of Ireland,Activity,Attraction,Museums and Attraction,None,None,None,None,None
National Museum of Ireland - Archaeology,https://www.museum.ie/en-IE/Museums/Archaeology,35316777444,LocalBusiness,Museum,-6.25492525396726,53.3402208694542,Dublin City,Dublin,Republic of Ireland,Activity,Attraction,Museums and Attraction,None,None,None,None,None
Evergreen Healthfoods Mainguard St.,https://evergreen.ie/,35391564215,LocalBusiness,ShoppingCenter,-9.0535256,53.2722152,Galway City,Galway,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None,None
Lynch's Castle,https://thisisgalway.ie/the-history-of-lynchs-castle/,,LocalBusiness,TouristAttraction,-9.0522862,53.2731658,Galway City,Galway,Republic of Ireland,Activity,Castle,Attraction,Historic Houses and Castle,None,None,None,None
"Earl of Desmond Hotel, Bar & Restaurant",https://www.earlofdesmond.com/dining,353667121299,LocalBusiness,FoodEstablishment,-9.636088,52.2556106,Tralee,Kerry,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Malone's Fruit Farm,http://www.malonefruitfarm.com/,353868472765,LocalBusiness,ShoppingCenter,-6.7446506,52.7331783,Ballon,Carlow,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None,None
Richmond Barracks,https://www.richmondbarracks.ie/,35312228400,LocalBusiness,Not Available,-6.31620140163341,53.3385325934101,Inchicore,Dublin,Republic of Ireland,Activity,None,None,None,None,None,None,None
Curragh Chase Forest Park,https://www.coillte.ie/site/curragh-chase-forest-park/,35361337322,LocalBusiness,SportsActivityLocation,-8.8797631,52.6180645,Kilcornan,Limerick,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,Cycling,Photography,Learning,Walking,Forest Park
Charm Bee,https://www.charmbee.ie/,353851368153,LocalBusiness,Store,-9.2460269,52.6246315,Labasheeda,Clare,Republic of Ireland,Activity,Craft,Shopping,Activity Operator,Cafe,Food and Drink,None,None
Dundalk Craft and Farmers Market,,353429392959,LocalBusiness,FoodEstablishment,-6.4040337,54.0030841,Dundalk,Louth,Republic of Ireland,Activity,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops,None,None
Graune Pet Farm & Play Centre,https://graunepetfarmandplaycentre.ie/,353949633980,LocalBusiness,TouristAttraction,-8.7634689,53.7281956,Ballyhaunis,Mayo,Republic of Ireland,Activity,Visitor Farm,Attraction,None,None,None,None,None
Italian Connection,http://www.italianconnection.ie,353567764225,LocalBusiness,FoodEstablishment,-7.2545819,52.6546844,Kilkenny City,Kilkenny,Republic of Ireland,Activity,Food and Drink,Restaurant,None,None,None,None,None
Cashel Heritage Centre,https://www.cashel.ie/cashel-heritage-centre/,3536261333,LocalBusiness,Museum,-7.8876149,52.5169758,Cashel,Tipperary,Republic of Ireland,Activity,Attraction,Museums and Attraction,None,None,None,None,None
Cleo,https://www.cleo-ltd.com/,35316761421,LocalBusiness,Store,-6.2563532,53.3395074,Dublin City,Dublin,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,None,None,None,None
Macroom Country Market,https://www.facebook.com/p/Country-Market-Macroom-100078861649200/?paipv=0&eav=AfbBrTEmjDnVY5o_AeLWSQXyt2XOlkW5Kw6PjGHGjRIXxY1GmA4fkay9Z7jTsNpRaho&_rdr,,LocalBusiness,FoodEstablishment,-8.954041,51.904256,Macroom,Cork,Republic of Ireland,Activity,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops,None,None
Stradbally Community Market,https://www.iomst.ie/market/stradbally-community-market/,35351293219,LocalBusiness,FoodEstablishment,-7.4673048,52.1357453,Stradbally,Waterford,Republic of Ireland,Activity,Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops,None,None
Heron Gallery Caf and Gardens,https://www.facebook.com/herongallerycafe/,3532767278,LocalBusiness,TouristAttraction,-9.629106,51.602583,Ahakista,Cork,Republic of Ireland,Activity,Art Gallery,Attraction,Gardens,Garden,Cafe,Food and Drink,None
Clonmore Castle,"http://www.megalithicireland.com/Clonmore%20Castle,%20Carlow.html",,LocalBusiness,TouristAttraction,-6.5751246,52.8282856,Clonmore,Carlow,Republic of Ireland,Activity,Castle,Attraction,Historic Houses and Castle,Ruins,None,None,None
By Gone Times,https://www.facebook.com/bygonetimes1/,353429371104,LocalBusiness,ShoppingCenter,-6.33853797599289,54.0402487663417,Ravensdale,Louth,Republic of Ireland,Activity,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None,None
Joe Haughey Travel,https://www.sliabhliagtours.ie/,353749739145,LocalBusiness,TravelAgency,-8.63938,54.629854,Teileann (Teelin),Donegal,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Hugh Lane Gallery,https://www.hughlane.ie/,35312225564,LocalBusiness,TouristAttraction,-6.264655,53.3541752,Dublin City,Dublin,Republic of Ireland,Activity,Art Gallery,Attraction,None,None,None,None,None
Ted Tours,https://www.tedtours.com/,353657088846,LocalBusiness,TravelAgency,-9.218327,52.9899429,Kilfenora,Clare,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
Bere Island (East End Pier),,,LocalBusiness,Not Available,-9.819922,51.634348,Bere Island,Cork,Republic of Ireland,Activity,None,None,None,None,None,None,None
Kerry Woollen Mills,https://www.kerrywoollenmills.ie/,353646644122,LocalBusiness,Store,-9.683246,52.101864,Beaufort,Kerry,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None
Mayo Horsedrawn Caravan Holidays,http://www.horsedrawncaravan.com,353949032777,LocalBusiness,SportsActivityLocation,-9.292137164783,53.8439072679371,Castlebar,Mayo,Republic of Ireland,Activity,Transport,Horse Riding,Equestrian,Activity Operator,Coach,Road,None
Paul Maloney Pottery,http://www.paulmaloneypottery.com,3530539120188,LocalBusiness,Store,-6.538008,52.330326,Barntown,Wexford,Republic of Ireland,Activity,Craft,Shopping,Shopping Centres and Department Store,Food Shops,None,None,None
Ocean Quests Ltd.,http://www.skelligsrock.com,3530669476214,LocalBusiness,SportsActivityLocation,-10.2886041490138,51.9257024897835,Valentia Island,Kerry,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour,None
Fintown Railway,https://www.facebook.com/fintownrailway,353749546280,LocalBusiness,TravelAgency,-8.120414,54.8676191,Fintown,Donegal,Republic of Ireland,Activity,Transport,Activity Operator,Attraction,Museums and Attraction,Coach,Road,None
Kerry Geopark,https://www.facebook.com/kerrygeopark,3530877934663,LocalBusiness,SportsActivityLocation,-9.897747,51.837759,Sneem,Kerry,Republic of Ireland,Activity,Walking,Natural Landscape,Attraction,Activity Operator,None,None,None
Holistic Therapy Centre Ltd,http://www.eileenclair.com,3530659052239,LocalBusiness,HealthClub,-9.518664,52.650586,Kilrush,Clare,Republic of Ireland,Activity,Learning,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Activity Operator,None
Harbour Yacht Management Ltd.,,3530214813911,LocalBusiness,TravelAgency,-8.291812,51.850919,Cobh,Cork,Republic of Ireland,Activity,Activity Operator,None,None,None,None,None,None
Mod Tours,,3530879582258,LocalBusiness,TravelAgency,-8.4355317091065,51.907725882644,Cork City,Cork,Republic of Ireland,Activity,Activity Operator,Tour,None,None,None,None,None
The Wexford Slobs and Wildfowl Reserve,https://www.wexfordwildfowlreserve.ie,353761002660,LocalBusiness,SportsActivityLocation,-6.4200302,52.3570279,Castlebridge,Wexford,Republic of Ireland,Activity,Bird Watching,Nature and Wildlife,Learning,Photography,Forest Park,Park and Forest Walk,Walking
Chrysalis Holistic Centre,http://www.chrysalis.ie,353045404713,LocalBusiness,HealthClub,-6.6345,53.001832,Donard,Wicklow,Republic of Ireland,Activity,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Activity Operator,None,None
Sea Fishing Barry Twomey,http://www.whisperingpines.ie/deep-sea-angling,353214831448,LocalBusiness,SportsActivityLocation,-8.316797,51.8046008,Crosshaven,Cork,Republic of Ireland,Activity,Fishing,Angling,Activity Operator,Tour,None,None,None
Cycle Scene Bicycle Hire,https://cyclescene.ie/,353214301183,LocalBusiness,SportsActivityLocation,-8.479334,51.902371,Cork City,Cork,Republic of Ireland,Activity,Cycling,Activity Operator,Bike Rental,None,None,None,None
The Trinity Tree Dingle,,,LocalBusiness,TouristAttraction,-10.271003,52.141565,Dingle,Kerry,Republic of Ireland,Activity,Attraction,Public Sculpture,None,None,None,None,None
Mullaghmeen,https://www.coillte.ie/site/mullaghmeen-forest/,,LocalBusiness,SportsActivityLocation,-7.28939195271575,53.7613771648619,Finnea,Westmeath,Republic of Ireland,Ireland's Hidden Hearthlands,Activity,Cycling,Walking,Forest Park,Park and Forest Walk,None,None
